eyrady         02/17/2010 18:27:15 D	1	0
aencinas       02/17/2010 18:31:39 0	1	0
eudaeta        02/17/2010 18:31:54 0	1	0
jvargas        02/17/2010 18:32:23 0	1	0
gmontano       02/17/2010 18:33:03 0	1	0
jcanedo        02/17/2010 18:33:09 0	1	0
nzurita        02/17/2010 18:39:53 0	1	0
ecotana        02/17/2010 18:40:11 D	0	0
fsanchez       02/17/2010 18:44:45 0	1	0
rvera          02/17/2010 18:46:43 0	1	0
jgarcia        02/17/2010 18:47:01 0	1	0
jsolorzano     02/17/2010 18:49:27 0	1	0
fmeza          02/17/2010 18:49:54 0	1	0
rmartinez      02/17/2010 18:50:11 0	1	0
fllallagua     02/17/2010 18:50:19 0	1	0
vbadani        02/17/2010 18:50:26 0	1	0
aponce         02/17/2010 18:50:54 0	1	0
lortuno        02/17/2010 18:51:18 0	1	0
pramirez       02/17/2010 18:51:39 0	1	0
brioja         02/17/2010 18:55:20 0	1	0
lsaravia       02/17/2010 18:59:03 0	1	0
jevargas       02/17/2010 19:01:05 0	1	0
agarcia        02/17/2010 19:03:55 0	1	0
lgalindo       02/17/2010 19:04:06 0	1	0
gaguilar       02/17/2010 19:04:38 0	1	0
jmanzaneda     02/17/2010 19:04:51 0	1	0
amaldonado     02/17/2010 19:08:09 0	1	0
hmantezana     02/17/2010 19:08:17 D	1	0
malmanza       02/17/2010 19:13:22 0	1	0
despinoza      02/17/2010 19:40:16 0	1	0
rcordero       02/17/2010 19:43:08 0	1	0
mgrandillert   02/17/2010 19:50:07 0	0	0
jleano         02/17/2010 20:20:08 0	1	0
asaldias       02/17/2010 20:51:55 0	1	0
tarze          02/17/2010 22:16:25 0	1	0
